Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
23-09-2025 15:00,KOCMT,17.0,17.32,17.0,17.23,1343366.0,0.09,0.23,0.03,641.94,0.23,831100.5,61.64,0.39,True,55.59,0.02,0.0,0.02,2025-09-23,17.0,1.35,0,,16.81,17.54,False,False
23-09-2025 14:00,ALVES,33.32,34.32,33.26,34.24,2454851.0,0.08,0.92,0.04,2200.0,0.92,699184.6,251.1,0.09,True,62.04,0.19,-0.07,0.26,2025-09-23,33.98,0.77,0,,33.0,34.9,False,False
23-09-2025 14:00,KORDS,65.8,69.5,65.8,68.85,934823.0,0.65,3.05,0.39,682.05,3.05,167452.8,458.26,0.21,True,70.61,0.19,0.17,0.02,2025-09-23,65.2,5.6,1,69.5,64.0,69.5,False,False
23-09-2025 13:00,KCAER,14.2,15.02,14.19,14.85,10603774.0,0.17,0.65,0.03,1996.77,0.65,2080716.9,409.62,0.26,True,64.05,0.03,-0.01,0.04,2025-09-23,14.51,2.34,1,15.02,14.18,15.02,False,False
23-09-2025 13:00,ISDMR,39.48,40.88,39.42,40.58,3663753.0,0.3,1.1,0.22,409.26,1.1,896509.9,308.67,0.27,True,83.69,0.58,0.15,0.42,2025-09-23,38.62,5.08,1,40.88,38.08,40.88,False,False
23-09-2025 13:00,BIMAS,538.5,549.0,537.5,547.0,1207091.0,2.0,8.5,0.6,1316.67,8.5,516754.5,133.59,0.24,True,66.81,4.89,-0.31,5.2,2025-09-23,542.0,0.92,1,549.0,536.0,549.0,False,False
23-09-2025 13:00,KRDMB,29.18,29.7,29.16,29.58,561030.0,0.12,0.4,0.07,440.54,0.4,196337.4,185.75,0.3,True,76.18,0.38,0.01,0.37,2025-09-23,28.66,3.21,1,29.7,28.4,29.7,False,False
23-09-2025 13:00,MGROS,450.75,458.0,450.0,457.75,569917.0,0.25,7.0,0.3,2233.33,7.0,305052.6,86.83,0.04,True,58.6,1.71,-0.63,2.33,2025-09-23,456.75,0.22,0,,442.0,460.75,False,False
23-09-2025 13:00,METUR,53.7,57.25,53.6,56.9,1434586.0,0.35,3.2,0.53,503.77,3.2,432992.0,231.32,0.11,True,72.11,0.75,0.29,0.47,2025-09-23,53.3,6.75,0,,51.7,ATH,False,False
23-09-2025 13:00,TCELL,98.0,99.95,97.95,99.6,3772131.0,0.35,1.6,0.14,1003.45,1.6,2251787.8,67.52,0.22,True,65.63,0.77,-0.08,0.85,2025-09-23,98.9,0.71,1,99.95,97.05,99.95,False,False
23-09-2025 13:00,EREGL,30.58,31.98,30.54,31.9,106099627.0,0.08,1.32,0.27,381.75,1.32,31461022.5,237.24,0.06,True,81.95,0.7,0.15,0.55,2025-09-23,29.62,7.7,0,,29.1,ATH,False,False
23-09-2025 12:00,HUBVC,2.98,3.18,2.98,3.15,4266146.0,0.03,0.17,0.03,507.14,0.17,1048709.3,306.8,0.18,True,73.2,0.05,0.02,0.03,2025-09-23,2.9,8.62,0,,2.84,ATH,False,False
